"Path","Hash","Size","Reason","ChunkOffset","DataOffset"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff11.nif","0x023BBB76","385950","missing","20576699638","20576699906"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_hole_01.nif","0x6A84DAFB","244722","missing","20577085856","20577086124"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_hole_02.nif","0x6A85675C","315344","missing","20577330846","20577331114"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_hole_03.nif","0x6A85F3BD","333056","missing","20577646458","20577646726"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_hole_05.nif","0x6A870C7F","206486","missing","20577979782","20577980050"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_hole_06.nif","0x6A8798E0","35332","missing","20578186536","20578186804"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_sub_01 - default_basecolor.dds","0xF1D2B3C6","2796344","missing","20578222136","20578222404"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_sub_01-default_basecolor.dds","0xCF864DE6","2796344","missing","20581018748","20581019016"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_10\256_cliff_test.nif","0x0838CD33","244815","missing","20583815360","20583815628"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff01.nif","0xA57110B6","123626","missing","20584060443","20584060711"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff01_d.dds","0xC4E5ED97","2796344","missing","20584184337","20584184605"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff02.nif","0xA5719D17","158502","missing","20586980949","20586981217"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff02_d.dds","0xC73B1638","2796344","missing","20587139719","20587139987"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff03.nif","0xA5722978","167358","missing","20589936331","20589936599"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff04.nif","0xA572B5D9","288952","missing","20590103957","20590104225"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff05.nif","0xA573423A","206460","missing","20590393177","20590393445"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff06.nif","0xA573CE9B","35306","missing","20590599905","20590600173"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff07.nif","0xA5745AFC","108282","missing","20590635479","20590635747"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff08.nif","0xA574E75D","127830","missing","20590744029","20590744297"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff09.nif","0xA57573BE","331086","missing","20590872127","20590872395"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff10.nif","0xA5829CD6","258510","missing","20591203481","20591203749"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff11.nif","0xA5832937","385950","missing","20591462259","20591462527"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_hole_01.nif","0xBB91D57C","244722","missing","20591848477","20591848745"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_hole_02.nif","0xBB9261DD","315344","missing","20592093467","20592093735"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_hole_03.nif","0xBB92EE3E","333056","missing","20592409079","20592409347"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_hole_05.nif","0xBB940700","206486","missing","20592742403","20592742671"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_hole_06.nif","0xBB949361","35332","missing","20592949157","20592949425"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_sub_01 - default_basecolor.dds","0xF267CCA7","2796344","missing","20592984757","20592985025"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_sub_01-default_basecolor.dds","0x708DBA87","2796344","missing","20595781369","20595781637"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_11\256_cliff_test.nif","0xF64EEF54","244815","missing","20598577981","20598578249"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff01.nif","0x48B87E77","123626","missing","20598823064","20598823332"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff01_d.dds","0x57BFCF98","2796344","missing","20598946958","20598947226"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff02.nif","0x48B90AD8","158502","missing","20601743570","20601743838"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff02_d.dds","0x5A14F839","2796344","missing","20601902340","20601902608"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff03.nif","0x48B99739","167358","missing","20604698952","20604699220"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff04.nif","0x48BA239A","288952","missing","20604866578","20604866846"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff05.nif","0x48BAAFFB","206460","missing","20605155798","20605156066"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff06.nif","0x48BB3C5C","35306","missing","20605362526","20605362794"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff07.nif","0x48BBC8BD","108282","missing","20605398100","20605398368"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff08.nif","0x48BC551E","127830","missing","20605506650","20605506918"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff09.nif","0x48BCE17F","331086","missing","20605634748","20605635016"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff10.nif","0x48CA0A97","258510","missing","20605966102","20605966370"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff11.nif","0x48CA96F8","385950","missing","20606224880","20606225148"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_hole_01.nif","0x0C9ECFFD","244722","missing","20606611098","20606611366"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_hole_02.nif","0x0C9F5C5E","315344","missing","20606856088","20606856356"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_hole_03.nif","0x0C9FE8BF","333056","missing","20607171700","20607171968"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_hole_05.nif","0x0CA10181","206486","missing","20607505024","20607505292"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_hole_06.nif","0x0CA18DE2","35332","missing","20607711778","20607712046"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_sub_01 - default_basecolor.dds","0xF2FCE588","2796344","missing","20607747378","20607747646"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_sub_01-default_basecolor.dds","0x11952728","2796344","missing","20610543990","20610544258"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_12\256_cliff_test.nif","0xE4651175","244815","missing","20613340602","20613340870"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff01.nif","0xEBFFEC38","123626","missing","20613585685","20613585953"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff01_d.dds","0xEA99B199","2796344","missing","20613709579","20613709847"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff02.nif","0xEC007899","158502","missing","20616506191","20616506459"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff02_d.dds","0xECEEDA3A","2796344","missing","20616664961","20616665229"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff03.nif","0xEC0104FA","167358","missing","20619461573","20619461841"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff04.nif","0xEC01915B","288952","missing","20619629199","20619629467"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff05.nif","0xEC021DBC","206460","missing","20619918419","20619918687"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff06.nif","0xEC02AA1D","35306","missing","20620125147","20620125415"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff07.nif","0xEC03367E","108282","missing","20620160721","20620160989"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff08.nif","0xEC03C2DF","127830","missing","20620269271","20620269539"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff09.nif","0xEC044F40","331086","missing","20620397369","20620397637"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff10.nif","0xEC117858","258510","missing","20620728723","20620728991"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff11.nif","0xEC1204B9","385950","missing","20620987501","20620987769"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_hole_01.nif","0x5DABCA7E","244722","missing","20621373719","20621373987"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_hole_02.nif","0x5DAC56DF","315344","missing","20621618709","20621618977"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_hole_03.nif","0x5DACE340","333056","missing","20621934321","20621934589"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_hole_05.nif","0x5DADFC02","206486","missing","20622267645","20622267913"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_hole_06.nif","0x5DAE8863","35332","missing","20622474399","20622474667"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_sub_01 - default_basecolor.dds","0xF391FE69","2796344","missing","20622509999","20622510267"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_sub_01-default_basecolor.dds","0xB29C93C9","2796344","missing","20625306611","20625306879"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_13\256_cliff_test.nif","0xD27B3396","244815","missing","20628103223","20628103491"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_14\256_cliff01_gray.dds","0xC4E8CBE9","2796344","missing","20628348306","20628348574"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_14\400_cliff01_gray.nif","0x0F13CCE2","123771","missing","20631144918","20631145186"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_14\400_cliff01_gray_02.nif","0x636CC1A3","565392","missing","20631268957","20631269225"
"data\map\digitalworld\adventure_02\object_data\structure\cliff_14\400_cliff01_gray_03.nif","0x636D4E04","123653","missing","20631834617","20631834885"
"data\map\digitalworld\adventure_02\object_data\structure\crator\256_crater.dds","0x88CAB116","174904","missing","20631958538","20631958806"
"data\map\digitalworld\adventure_02\object_data\structure\crator\256_crater.nif","0x88CADC38","151903","missing","20632133710","20632133978"
"data\map\digitalworld\adventure_02\object_data\structure\crator\256_crater_ground.dds","0x29CB8224","174904","missing","20632285881","20632286149"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_01\1600_stone_pillar03.dds","0xACD3A1F3","32896","missing","20632461053","20632461321"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_01\1600_stone_pillar_detail.dds","0x1169DA42","32896","missing","20632494217","20632494485"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_01\400_stone_pillar03.nif","0xA28E42E2","9166","missing","20632527381","20632527649"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_02\1400_mountain_001.dds","0xF834371E","174904","missing","20632536815","20632537083"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_02\400_mountain_004.nif","0x221DA652","22596","missing","20632711987","20632712255"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_03\400_block4.nif","0xE1E75534","3725","missing","20632734851","20632735119"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_03\stone_elements.dds","0x24A5CA25","524416","missing","20632738844","20632739112"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_04\1602_cliff_ pillar_s.dds","0xA0926FC2","32896","missing","20633263528","20633263796"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_04\1602_cliff_floor.dds","0xFD7EE48E","32896","missing","20633296692","20633296960"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_04\1602_cliff_pillar_s.dds","0x7D083D82","32896","missing","20633329856","20633330124"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\cliff_04\400_small_clifft01_s.nif","0xBBDA3159","8158","missing","20633363020","20633363288"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\electricpole\250_tree_wood_01.dds","0xE6C12933","11064","missing","20633371446","20633371714"
"data\map\digitalworld\adventure_02\object_data\structure\dummy\electricpole\400_sm_electricpole_03.nif","0x719E8D06","364518","missing","20633382778","20633383046"
