"from_function","from_entry","from_addr","to_symbol","to_addr","ref_type","is_call","is_data"
"FUN_012cf700","012cf700","012cf78d","","Stack[-0x50]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf794","","Stack[-0x4c]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf79b","FUN_00f65090","00f65090","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf7a2","FUN_013f3620","013f3620","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf7a7","DAT_01bfb2b4","01bfb2b4","READ","false","true"
"FUN_012cf700","012cf700","012cf7b5","LAB_012cf7bb","012cf7bb","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf7b9","LAB_012cf7bd","012cf7bd","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf7c6","","Stack[-0x10]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf7ca","","Stack[-0x18]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf7d2","LAB_012cf815","012cf815","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf7d4","","Stack[-0x10]","DATA","false","true"
"FUN_012cf700","012cf700","012cf7d9","FUN_015db910","015db910","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf7e0","LAB_012cf80f","012cf80f","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf7ea","LAB_012cf80f","012cf80f","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf7f9","","Stack[-0x38]","DATA","false","true"
"FUN_012cf700","012cf700","012cf7fe","","Stack[-0x38]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf802","FUN_0161e6e0","0161e6e0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf807","","Stack[-0x18]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf80b","","Stack[-0x14]","WRITE","false","true"
"FUN_012cf700","012cf700","012cf80f","DAT_01bfb2b4","01bfb2b4","READ","false","true"
"FUN_012cf700","012cf700","012cf817","LAB_012cf834","012cf834","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf81c","LAB_012cf836","012cf836","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf81e","","Stack[-0x14]","READ","false","true"
"FUN_012cf700","012cf700","012cf822","","Stack[-0x34]","DATA","false","true"
"FUN_012cf700","012cf700","012cf828","","Stack[-0x18]","READ","false","true"
"FUN_012cf700","012cf700","012cf82d","FUN_00f61da0","00f61da0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf832","LAB_012cf836","012cf836","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf836","","Stack[-0x14]","READ","false","true"
"FUN_012cf700","012cf700","012cf83b","LAB_012cf844","012cf844","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf83d","","Stack[-0x18]","READ","false","true"
"FUN_012cf700","012cf700","012cf842","LAB_012cf859","012cf859","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf844","DAT_01bfe464","01bfe464","READ","false","true"
"FUN_012cf700","012cf700","012cf84a","","Stack[-0x18]","DATA","false","true"
"FUN_012cf700","012cf700","012cf854","FUN_014414a0","014414a0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf85b","LAB_012cf8a5","012cf8a5","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf868","LAB_012cf874","012cf874","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf872","LAB_012cf876","012cf876","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf87e","LAB_012cf8ab","012cf8ab","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf896","LAB_012cf8ab","012cf8ab","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf89d","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf8c6","LAB_012cf902","012cf902","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8ca","LAB_012cf902","012cf902","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8d1","LAB_012cf8dd","012cf8dd","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8db","LAB_012cf8df","012cf8df","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8e1","LAB_012cf902","012cf902","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8f3","LAB_012cf902","012cf902","CONDITIONAL_JUMP","false","false"
"FUN_012cf700","012cf700","012cf8fa","VCRUNTIME140.DLL::memset","01831f34","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf918","FUN_012ce6a0","012ce6a0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf700","012cf700","012cf91d","","Stack[-0xc]","READ","false","true"
"FUN_012cf700","012cf700","012cf926","__security_check_cookie","0179869b","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cf935","LAB_0196707d","0196707d","DATA","false","true"
"FUN_012cf930","012cf930","012cf93a","ExceptionList","ffdff000","READ","false","true"
"FUN_012cf930","012cf930","012cf944","DAT_01bbb1c0","01bbb1c0","READ","false","true"
"FUN_012cf930","012cf930","012cf94b","","Stack[-0x14]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf950","","Stack[-0x10]","DATA","false","true"
"FUN_012cf930","012cf930","012cf953","ExceptionList","ffdff000","WRITE","false","true"
"FUN_012cf930","012cf930","012cf964","LAB_012cf982","012cf982","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf975","FUN_013bdff0","013bdff0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cf97d","LAB_012cfa64","012cfa64","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98b","LAB_012cf9b4","012cf9b4","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::caseD_0","012cf994","COMPUTED_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::caseD_1","012cf998","COMPUTED_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::caseD_2","012cf99f","COMPUTED_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::caseD_3","012cf9a6","COMPUTED_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::caseD_4","012cf9ad","COMPUTED_JUMP","false","false"
"FUN_012cf930","012cf930","012cf98d","switchD_012cf98d::switchdataD_012cfa80","012cfa80","DATA","false","true"
"FUN_012cf930","012cf930","012cf996","switchD_012cf98d::default","012cf9b7","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf99d","switchD_012cf98d::default","012cf9b7","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf9a4","switchD_012cf98d::default","012cf9b7","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf9ab","switchD_012cf98d::default","012cf9b7","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf9b2","switchD_012cf98d::default","012cf9b7","UNCONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf9b4","","Stack[-0x40]","READ","false","true"
"FUN_012cf930","012cf930","012cf9b9","LAB_012cfa64","012cfa64","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cf9ca","","Stack[-0x1c]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf9cf","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cf9d2","","Stack[-0x40]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf9d5","","Stack[-0x3c]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf9d9","","Stack[-0x2c]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf9dd","FUN_014f08d0","014f08d0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cf9ec","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cf9ef","","Stack[-0x8]","WRITE","false","true"
"FUN_012cf930","012cf930","012cf9f6","FUN_014f0c50","014f0c50","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cf9fd","","Stack[-0x40]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa01","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa04","FUN_00f26b60","00f26b60","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cfa12","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa15","FUN_00f26b60","00f26b60","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cfa1f","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa22","FUN_014f0ab0","014f0ab0","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cfa27","DAT_01bfe460","01bfe460","READ","false","true"
"FUN_012cf930","012cf930","012cfa30","LAB_012cfa58","012cfa58","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cfa39","LAB_012cfa58","012cfa58","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cfa42","LAB_012cfa58","012cfa58","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cfa4b","LAB_012cfa58","012cfa58","CONDITIONAL_JUMP","false","false"
"FUN_012cf930","012cf930","012cfa4f","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa53","FUN_014e3b80","014e3b80","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cfa58","","Stack[-0x3c]","DATA","false","true"
"FUN_012cf930","012cf930","012cfa5b","FUN_00f26790","00f26790","UNCONDITIONAL_CALL","true","false"
"FUN_012cf930","012cf930","012cfa64","","Stack[-0x10]","READ","false","true"
"FUN_012cf930","012cf930","012cfa67","ExceptionList","ffdff000","WRITE","false","true"
"FUN_012cf930","012cf930","012cfa70","","Stack[-0x14]","READ","false","true"
"FUN_012cf930","012cf930","012cfa75","__security_check_cookie","0179869b","UNCONDITIONAL_CALL","true","false"
"FUN_012cfb00","012cfb00","012cfb01","","Stack[0x4]","READ","false","true"
"FUN_012cfb00","012cfb00","012cfb07","","Stack[0x8]","READ","false","true"
"FUN_012cfb00","012cfb00","012cfb24","LAB_012cfb31","012cfb31","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfb2b","","Stack[0x4]","WRITE","false","true"
"FUN_012cfb00","012cfb00","012cfb2f","LAB_012cfb35","012cfb35","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfb31","","Stack[0x4]","WRITE","false","true"
"FUN_012cfb00","012cfb00","012cfb3a","s_State_AT_01ad1294","01ad1294","DATA","false","true"
"FUN_012cfb00","012cfb00","012cfb3f","FUN_0105ff70","0105ff70","UNCONDITIONAL_CALL","true","false"
"FUN_012cfb00","012cfb00","012cfb49","LAB_012cfb6b","012cfb6b","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfb71","LAB_012cfb79","012cfb79","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfb75","","Stack[0x4]","READ","false","true"
"FUN_012cfb00","012cfb00","012cfb7e","s_State_BL_01ad12a0","01ad12a0","DATA","false","true"
"FUN_012cfb00","012cfb00","012cfb83","FUN_0105ff70","0105ff70","UNCONDITIONAL_CALL","true","false"
"FUN_012cfb00","012cfb00","012cfb8d","LAB_012cfbaf","012cfbaf","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfbb5","LAB_012cfbc2","012cfbc2","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfbbc","","Stack[0x4]","WRITE","false","true"
"FUN_012cfb00","012cfb00","012cfbc0","LAB_012cfbc6","012cfbc6","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfbc2","","Stack[0x4]","WRITE","false","true"
"FUN_012cfb00","012cfb00","012cfbcb","s_State_BL_01ad12a0","01ad12a0","DATA","false","true"
"FUN_012cfb00","012cfb00","012cfbd0","FUN_0105ff70","0105ff70","UNCONDITIONAL_CALL","true","false"
"FUN_012cfb00","012cfb00","012cfbda","LAB_012cfbfc","012cfbfc","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfc03","LAB_012cfc07","012cfc07","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfc09","s_State_BL_01ad12a0","01ad12a0","DATA","false","true"
"FUN_012cfb00","012cfb00","012cfc10","FUN_0105ff70","0105ff70","UNCONDITIONAL_CALL","true","false"
"FUN_012cfb00","012cfb00","012cfc1a","LAB_012cfc36","012cfc36","CONDITIONAL_JUMP","false","false"
"FUN_012cfb00","012cfb00","012cfc30","","Stack[0x4]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfc4d","","Stack[0x0]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfc50","","Stack[-0xc]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfc58","LAB_019a1c05","019a1c05","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfc5d","ExceptionList","ffdff000","READ","false","true"
"FUN_012cfc40","012cfc40","012cfc68","DAT_01bbb1c0","01bbb1c0","READ","false","true"
"FUN_012cfc40","012cfc40","012cfc6f","","Stack[-0x24]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfc75","","Stack[-0x1c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfc78","ExceptionList","ffdff000","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfc80","DAT_01bfb2a8","01bfb2a8","READ","false","true"
"FUN_012cfc40","012cfc40","012cfc87","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfc92","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfc9e","","Stack[-0x5c]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfca3","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfcb1","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfcbf","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfcc7","","Stack[-0x60]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfcca","","Stack[-0x60]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfcce","FUN_015db910","015db910","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfcd5","switchD_012d0165::default","012d01a2","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfce0","LAB_012d015a","012d015a","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfce6","DAT_01bfb258","01bfb258","READ","false","true"
"FUN_012cfc40","012cfc40","012cfcf6","","Stack[-0x94]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfcf9","s_ENCHANTTACTICS_ENCHANT_LEVEL_01aebd1c","01aebd1c","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfcfe","","Stack[-0x84]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd05","","Stack[-0x80]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd0c","FUN_00f19cc0","00f19cc0","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfd11","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd17","FUN_015ce480","015ce480","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfd1c","","Stack[-0x14]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd28","","Stack[-0x44]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd2f","","Stack[-0x54]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd33","","Stack[-0x40]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd3a","","Stack[-0x54]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd3e","","Stack[-0x14]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd4b","switchD_012cfd51::default","012d0148","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::caseD_0","012cfd58","COMPUTED_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::caseD_1","012cfe1d","COMPUTED_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::caseD_2","012cfee2","COMPUTED_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::caseD_3","012cffa7","COMPUTED_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::caseD_4","012d006c","COMPUTED_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd51","switchD_012cfd51::switchdataD_012d01c0","012d01c0","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd58","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfd5c","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd5f","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfd62","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd66","","Stack[-0x64]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd69","","Stack[-0x60]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd6d","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfd70","","Stack[-0x60]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfd7b","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfd80","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfd87","LAB_012cfd8f","012cfd8f","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfd8d","LAB_012cfd92","012cfd92","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfda1","LAB_012cfda7","012cfda7","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfda5","LAB_012cfda9","012cfda9","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfdaa","","Stack[-0x60]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfdb1","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfdb8","","Stack[-0x5c]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfdbb","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfdbe","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfdc2","","Stack[-0x58]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfdc5","","Stack[-0x60]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfdc9","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfdcd","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfdd2","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfdd9","LAB_012cfde1","012cfde1","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfddf","LAB_012cfde3","012cfde3","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfdef","LAB_012cfe07","012cfe07","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfdf1","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfdf6","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfdf9","","Stack[-0x58]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfdfd","DAT_01add8a0","01add8a0","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe02","LAB_012d011a","012d011a","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe07","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe0c","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe0f","","Stack[-0x58]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe13","DAT_01add8a0","01add8a0","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe18","LAB_012d011a","012d011a","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe1d","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe21","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe24","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe27","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe2b","","Stack[-0x64]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfe2e","","Stack[-0x58]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe32","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe35","","Stack[-0x58]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfe40","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfe45","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe4c","LAB_012cfe54","012cfe54","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe52","LAB_012cfe57","012cfe57","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe66","LAB_012cfe6c","012cfe6c","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe6a","LAB_012cfe6e","012cfe6e","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfe6f","","Stack[-0x58]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfe76","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe7d","","Stack[-0x60]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfe80","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe83","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe87","","Stack[-0x5c]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfe8a","","Stack[-0x58]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe8e","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfe92","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cfe97","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfe9e","LAB_012cfea6","012cfea6","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfea4","LAB_012cfea8","012cfea8","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfeb4","LAB_012cfecc","012cfecc","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfeb6","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfebb","","Stack[-0x60]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfebe","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfec2","DAT_01add8c4","01add8c4","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfec7","LAB_012d011a","012d011a","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfecc","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfed1","","Stack[-0x60]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfed4","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfed8","DAT_01add8c4","01add8c4","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfedd","LAB_012d011a","012d011a","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cfee2","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfee6","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfee9","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cfeec","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfef0","","Stack[-0x64]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cfef3","","Stack[-0x58]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfef7","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cfefa","","Stack[-0x58]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cff05","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cff0a","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff11","LAB_012cff19","012cff19","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff17","LAB_012cff1c","012cff1c","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff2b","LAB_012cff31","012cff31","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff2f","LAB_012cff33","012cff33","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff34","","Stack[-0x58]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cff3b","","Stack[-0x28]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff42","","Stack[-0x60]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cff45","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cff48","","Stack[-0x3c]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cff4c","","Stack[-0x5c]","WRITE","false","true"
"FUN_012cfc40","012cfc40","012cff4f","","Stack[-0x58]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cff53","","Stack[-0x70]","DATA","false","true"
"FUN_012cfc40","012cfc40","012cff57","FUN_00f1d720","00f1d720","UNCONDITIONAL_CALL","true","false"
"FUN_012cfc40","012cfc40","012cff5c","","Stack[-0x68]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff63","LAB_012cff6b","012cff6b","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff69","LAB_012cff6d","012cff6d","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff79","LAB_012cff91","012cff91","CONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff7b","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff80","","Stack[-0x60]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff83","","Stack[-0x5c]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff87","DAT_01add8b4","01add8b4","DATA","false","true"
"FUN_012cfc40","012cfc40","012cff8c","LAB_012d011a","012d011a","UNCONDITIONAL_JUMP","false","false"
"FUN_012cfc40","012cfc40","012cff91","","Stack[-0x64]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff96","","Stack[-0x60]","READ","false","true"
"FUN_012cfc40","012cfc40","012cff99","","Stack[-0x5c]","READ","false","true"
