"FromFunction","FromEntry","FromAddress","ToAddress","ToSymbol","RefType","DataType","Value"
"FUN_00f808f0","00f808f0","00f8090d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_00f808f0","00f808f0","00f8091b","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_00f808f0","00f808f0","00f8092b","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_00f808f0","00f808f0","00f80939","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f8093e","01bfb2c4","DAT_01bfb2c4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80950","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80974","01bfb2a0","DAT_01bfb2a0","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80983","01bfb2a0","DAT_01bfb2a0","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80989","01bfb2d8","DAT_01bfb2d8","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f8098e","01bb97a0","DAT_01bb97a0","WRITE","undefined1","0x1"
"FUN_00f808f0","00f808f0","00f809a0","01b027a8","DAT_01b027a8","READ","undefined4","0x3fc00000"
"FUN_00f808f0","00f808f0","00f809a8","01ac8de8","s_Enchant_Room.mp3_01ac8de8","DATA","string","Enchant_Room.mp3"
"FUN_00f808f0","00f808f0","00f809b2","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f809f3","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80a06","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80a46","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80a59","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80ab6","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80ac9","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80b26","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80b41","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80bbf","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80bd3","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80bea","01bfb8cc","DAT_01bfb8cc","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80c05","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80c2a","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80c37","01b02b3c","DAT_01b02b3c","READ","undefined4","-0x383cb000"
"FUN_00f808f0","00f808f0","00f80c73","01ac8dfc","s_Data/etcobject/DatsCenter/F_DATS_01ac8dfc","DATA","string","Data/etcobject/DatsCenter/F_DATS_base.nif"
"FUN_00f808f0","00f808f0","00f80c8b","01ac8dfc","s_Data/etcobject/DatsCenter/F_DATS_01ac8dfc","DATA","string","Data/etcobject/DatsCenter/F_DATS_base.nif"
"FUN_00f808f0","00f808f0","00f80d0d","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_00f808f0","00f808f0","00f80d53","01ac8e54","s_Data/etcobject/DatsCenter/C_Grad_01ac8e54","DATA","string","Data/etcobject/DatsCenter/C_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80d67","01ac8e54","s_Data/etcobject/DatsCenter/C_Grad_01ac8e54","DATA","string","Data/etcobject/DatsCenter/C_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80dfd","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_00f808f0","00f808f0","00f80e19","01b02768","DAT_01b02768","READ","undefined4","0x3f800000"
"FUN_00f808f0","00f808f0","00f80e53","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80e61","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80e66","01ac8e54","s_Data/etcobject/DatsCenter/C_Grad_01ac8e54","DATA","string","Data/etcobject/DatsCenter/C_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80e66","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_00f808f0","00f808f0","00f80ef7","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_00f808f0","00f808f0","00f80f39","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80f42","01b02b34","DAT_01b02b34","READ","undefined4","-0x3b510000"
"FUN_00f808f0","00f808f0","00f80f4a","01b02b30","DAT_01b02b30","READ","undefined4","-0x3cb80000"
"FUN_00f808f0","00f808f0","00f80f74","01b02b30","DAT_01b02b30","READ","undefined4","-0x3cb80000"
"FUN_00f808f0","00f808f0","00f80fad","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80fb3","01b02ad4","DAT_01b02ad4","READ","undefined4","-0x435c28f6"
"FUN_00f808f0","00f808f0","00f80fbd","01b025b8","DAT_01b025b8","READ","undefined4","0x3e8a3d71"
"FUN_00f808f0","00f808f0","00f80fca","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f80fd0","01b029d4","DAT_01b029d4","READ","undefined4","0x43960000"
"FUN_00f808f0","00f808f0","00f81000","01b02a54","DAT_01b02a54","READ","undefined4","0x44fa0052"
"FUN_00f808f0","00f808f0","00f8100e","01b03420","DAT_01b03420","READ","undefined4","-0x80000000"
"FUN_00f808f0","00f808f0","00f8103e","01b02a50","DAT_01b02a50","READ","undefined4","0x44fa0000"
"FUN_00f808f0","00f808f0","00f81058","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f81067","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f810b4","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f810cb","01b02a50","DAT_01b02a50","READ","undefined4","0x44fa0000"
"FUN_00f808f0","00f808f0","00f810e8","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f810f7","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f8114c","01ac8eb4","s_Digimon_Box01_01ac8eb4","DATA","string","Digimon_Box01"
"FUN_00f808f0","00f808f0","00f81181","01a1e870","DAT_01a1e870","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f8119e","01beee98","DAT_01beee98","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f811b4","01b029e8","DAT_01b029e8","READ","undefined4","0x43a50000"
"FUN_00f808f0","00f808f0","00f811d9","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f81208","01b029a0","DAT_01b029a0","READ","undefined4","0x43160000"
"FUN_00f808f0","00f808f0","00f812c6","01ac8ec4","s_Digimon_Box02_01ac8ec4","DATA","string","Digimon_Box02"
"FUN_00f808f0","00f808f0","00f812fd","01a1e870","DAT_01a1e870","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f8131a","01beee98","DAT_01beee98","READ","undefined4","0x0"
"FUN_00f808f0","00f808f0","00f81360","01b029a0","DAT_01b029a0","READ","undefined4","0x43160000"
"FUN_00f808f0","00f808f0","00f813f9","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_00f81940","00f81940","00f8195d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_00f81940","00f81940","00f81968","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_00f81940","00f81940","00f81978","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_00f81940","00f81940","00f8197e","01bfb2b8","DAT_01bfb2b8","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f8198e","01bc07f0","DAT_01bc07f0","READ","undefined4","0x300"
"FUN_00f81940","00f81940","00f819f3","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_00f81940","00f81940","00f819fb","01bc07ec","DAT_01bc07ec","READ","undefined4","0x400"
"FUN_00f81940","00f81940","00f81a01","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81a09","01ac8ed4","s_EnchantTactics\card_base.tga_01ac8ed4","DATA","string","EnchantTactics\card_base.tga"
"FUN_00f81940","00f81940","00f81a31","01ac8ed4","s_EnchantTactics\card_base.tga_01ac8ed4","DATA","string","EnchantTactics\card_base.tga"
"FUN_00f81940","00f81940","00f81a36","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_00f81940","00f81940","00f81ab2","01bc07f0","DAT_01bc07f0","READ","undefined4","0x300"
"FUN_00f81940","00f81940","00f81b1c","01bc07f0","DAT_01bc07f0","READ","undefined4","0x300"
"FUN_00f81940","00f81940","00f81b24","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81b2f","01ac8ef4","s_EnchantTactics\card_base2.tga_01ac8ef4","DATA","string","EnchantTactics\card_base2.tga"
"FUN_00f81940","00f81940","00f81b3f","01bc07ec","DAT_01bc07ec","READ","undefined4","0x400"
"FUN_00f81940","00f81940","00f81b47","01b028bc","DAT_01b028bc","READ","undefined4","0x41200000"
"FUN_00f81940","00f81940","00f81b53","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_00f81940","00f81940","00f81b7e","01ac8ef4","s_EnchantTactics\card_base2.tga_01ac8ef4","DATA","string","EnchantTactics\card_base2.tga"
"FUN_00f81940","00f81940","00f81b83","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_00f81940","00f81940","00f81c4a","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_00f81940","00f81940","00f81c52","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81c57","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81c5d","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81c65","01ac8f14","s_EnchantTactics\NO.tga_01ac8f14","DATA","string","EnchantTactics\NO.tga"
"FUN_00f81940","00f81940","00f81c90","01ac8f14","s_EnchantTactics\NO.tga_01ac8f14","DATA","string","EnchantTactics\NO.tga"
"FUN_00f81940","00f81940","00f81c95","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_00f81940","00f81940","00f81d07","01b02768","DAT_01b02768","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81dcf","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_00f81940","00f81940","00f81dd7","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81ddc","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81de2","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81dea","01ac8f2c","s_EnchantTactics\CardSuccess\Succe_01ac8f2c","DATA","string","EnchantTactics\CardSuccess\Succes_R_20.tga"
"FUN_00f81940","00f81940","00f81e15","01ac8f2c","s_EnchantTactics\CardSuccess\Succe_01ac8f2c","DATA","string","EnchantTactics\CardSuccess\Succes_R_20.tga"
"FUN_00f81940","00f81940","00f81e1a","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_00f81940","00f81940","00f81ed2","01ac8f58","s_EnchantTactics\CardFail\Fail_R_2_01ac8f58","DATA","string","EnchantTactics\CardFail\Fail_R_20.tga"
"FUN_00f81940","00f81940","00f81edd","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_00f81940","00f81940","00f81ee5","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81eea","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81ef0","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_00f81940","00f81940","00f81f1c","01ac8f58","s_EnchantTactics\CardFail\Fail_R_2_01ac8f58","DATA","string","EnchantTactics\CardFail\Fail_R_20.tga"
"FUN_00f81940","00f81940","00f81f21","01bfbd40","DAT_01bfbd40","DATA","undefined1","0x0"
"FUN_00f81940","00f81940","00f81fdb","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81fe1","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f81ff0","01ac8f84","s_EnchantTactics\CardAni\Card_R__01ac8f84","DATA","string","EnchantTactics\CardAni\Card_R_"
"FUN_00f81940","00f81940","00f8206b","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82071","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82080","01ac8fa4","s_EnchantTactics\SelectAni\Card_C__01ac8fa4","DATA","string","EnchantTactics\SelectAni\Card_C_"
"FUN_00f81940","00f81940","00f820fb","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82101","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82110","01ac8fc8","s_EnchantTactics\CardSuccess\Succe_01ac8fc8","DATA","string","EnchantTactics\CardSuccess\Succes_R_"
"FUN_00f81940","00f81940","00f8218b","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82191","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f821a0","01ac8ff0","s_EnchantTactics\CardFail\Fail_R__01ac8ff0","DATA","string","EnchantTactics\CardFail\Fail_R_"
"FUN_00f81940","00f81940","00f8221b","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82221","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f82230","01ac9010","s_EnchantTactics\SuccessAni\Succes_01ac9010","DATA","string","EnchantTactics\SuccessAni\Succes_"
"FUN_00f81940","00f81940","00f822ab","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f822b1","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_00f81940","00f81940","00f822c0","01ac9034","s_EnchantTactics\FailAni\Fail__01ac9034","DATA","string","EnchantTactics\FailAni\Fail_"
"FUN_00f81940","00f81940","00f822f3","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01087760","01087760","01087766","01bfb2d8","DAT_01bfb2d8","READ","undefined4","0x0"
"FUN_01087760","01087760","01087775","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_01087760","01087760","01087797","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_01087760","01087760","010877a8","01bfb2a0","DAT_01bfb2a0","READ","undefined4","0x0"
"FUN_01087760","01087760","010877ae","01bb97a0","DAT_01bb97a0","WRITE","undefined1","0x1"
"FUN_01087760","01087760","010877be","01b027a8","DAT_01b027a8","READ","undefined4","0x3fc00000"
"FUN_01087760","01087760","010877c6","01ac8de8","s_Enchant_Room.mp3_01ac8de8","DATA","string","Enchant_Room.mp3"
"FUN_01087760","01087760","010877d0","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","010877f6","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","0108781c","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","01087828","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","01087834","01beef18","DAT_01beef18","READ","undefined8","0x0"
"FUN_01087760","01087760","0108783c","01beef20","DAT_01beef20","READ","undefined4","0x0"
"FUN_01087760","01087760","01087841","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","01087863","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","01087868","01b02a08","DAT_01b02a08","READ","undefined4","0x43e10000"
"FUN_01087760","01087760","0108787d","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","010878b4","01b03420","DAT_01b03420","READ","undefined4","-0x80000000"
"FUN_01087760","01087760","010878d2","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","010878e1","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_01087760","01087760","01087909","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed3cd","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_010ed3b0","010ed3b0","010ed3db","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_010ed3b0","010ed3b0","010ed3eb","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_010ed3b0","010ed3b0","010ed3f3","01bfb2d8","DAT_01bfb2d8","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed3f8","01bfb2c4","DAT_01bfb2c4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed419","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed42a","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed447","01bfb2a0","DAT_01bfb2a0","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed45e","01bfb2a0","DAT_01bfb2a0","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed463","01bb97a0","DAT_01bb97a0","WRITE","undefined1","0x1"
"FUN_010ed3b0","010ed3b0","010ed46e","01b027a8","DAT_01b027a8","READ","undefined4","0x3fc00000"
"FUN_010ed3b0","010ed3b0","010ed476","01ac8de8","s_Enchant_Room.mp3_01ac8de8","DATA","string","Enchant_Room.mp3"
"FUN_010ed3b0","010ed3b0","010ed480","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed49b","01bfb2a8","DAT_01bfb2a8","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed4eb","01ac8dfc","s_Data/etcobject/DatsCenter/F_DATS_01ac8dfc","DATA","string","Data/etcobject/DatsCenter/F_DATS_base.nif"
"FUN_010ed3b0","010ed3b0","010ed506","01ac8dfc","s_Data/etcobject/DatsCenter/F_DATS_01ac8dfc","DATA","string","Data/etcobject/DatsCenter/F_DATS_base.nif"
"FUN_010ed3b0","010ed3b0","010ed57f","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_010ed3b0","010ed3b0","010ed5bb","01ad7020","s_Data/etcobject/DatsCenter/E_Grad_01ad7020","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed5cf","01ad7020","s_Data/etcobject/DatsCenter/E_Grad_01ad7020","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed65d","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_010ed3b0","010ed3b0","010ed67c","01b02768","DAT_01b02768","READ","undefined4","0x3f800000"
"FUN_010ed3b0","010ed3b0","010ed6b6","01ad706c","s_Data/etcobject/DatsCenter/E_Grad_01ad706c","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0002.nif"
"FUN_010ed3b0","010ed3b0","010ed6c4","01ad706c","s_Data/etcobject/DatsCenter/E_Grad_01ad706c","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0002.nif"
"FUN_010ed3b0","010ed3b0","010ed752","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_010ed3b0","010ed3b0","010ed7a3","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed7b1","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed7b6","01ad7020","s_Data/etcobject/DatsCenter/E_Grad_01ad7020","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed7b6","01ad706c","s_Data/etcobject/DatsCenter/E_Grad_01ad706c","DATA","string","Data/etcobject/DatsCenter/E_Gradation_0002.nif"
"FUN_010ed3b0","010ed3b0","010ed7b6","01ac8e84","s_Data/etcobject/DatsCenter/D_Grad_01ac8e84","DATA","string","Data/etcobject/DatsCenter/D_Gradation_0001.nif"
"FUN_010ed3b0","010ed3b0","010ed83f","01bee678","DAT_01bee678","READ","undefined8","0x0"
"FUN_010ed3b0","010ed3b0","010ed884","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed893","01b02b34","DAT_01b02b34","READ","undefined4","-0x3b510000"
"FUN_010ed3b0","010ed3b0","010ed8af","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed905","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed90b","01b02ad4","DAT_01b02ad4","READ","undefined4","-0x435c28f6"
"FUN_010ed3b0","010ed3b0","010ed915","01b025b8","DAT_01b025b8","READ","undefined4","0x3e8a3d71"
"FUN_010ed3b0","010ed3b0","010ed922","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010ed928","01b029d4","DAT_01b029d4","READ","undefined4","0x43960000"
"FUN_010ed3b0","010ed3b0","010ed958","01b02a54","DAT_01b02a54","READ","undefined4","0x44fa0052"
"FUN_010ed3b0","010ed3b0","010ed966","01b03420","DAT_01b03420","READ","undefined4","-0x80000000"
"FUN_010ed3b0","010ed3b0","010ed990","01b02a50","DAT_01b02a50","READ","undefined4","0x44fa0000"
"FUN_010ed3b0","010ed3b0","010ed9af","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010eda11","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010eda20","01bfc3b4","DAT_01bfc3b4","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010eda47","01bfe464","DAT_01bfe464","READ","undefined4","0x0"
"FUN_010ed3b0","010ed3b0","010eda8c","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118720","01118720","0111872a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01118720","01118720","01118734","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01118720","01118720","01118744","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118720","01118720","011188bd","01b02970","DAT_01b02970","READ","undefined4","0x42c80000"
"FUN_01118720","01118720","011188cd","01ad9100","u_L%.2f%%_01ad9100","DATA","unicode","L%.2f%%"
"FUN_01118720","01118720","0111890a","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118930","01118930","0111894d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01118930","01118930","01118958","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01118930","01118930","01118968","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118930","01118930","011189bd","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01118930","01118930","011189ca","01ad919c","s_EvoOpenNew_Selected_Text_01ad919c","DATA","string","EvoOpenNew_Selected_Text"
"FUN_01118930","01118930","011189f8","01ad918c","u_x%2d_%s_01ad918c","DATA","unicode","x%2d %s"
"FUN_01118930","01118930","01118a33","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118a50","01118a50","01118a6d","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01118a50","01118a50","01118a7a","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01118a50","01118a50","01118a85","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118a50","01118a50","01118bb5","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01118d40","01118d40","01118d40","01bfe470","DAT_01bfe470","READ","undefined4","0x0"
"FUN_01118ff0","01118ff0","01118ff9","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01118ff0","01118ff0","01119072","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_01118ff0","01118ff0","011190c0","01bfe474","DAT_01bfe474","READ","undefined4","0x0"
"FUN_01119160","01119160","0111916a","ffdff000","ExceptionList","READ","void *","00000000"
"FUN_01119160","01119160","01119174","01bbb1c0","DAT_01bbb1c0","READ","undefined4","-0x44bf19b2"
"FUN_01119160","01119160","01119184","ffdff000","ExceptionList","WRITE","void *","00000000"
"FUN_01119160","01119160","0111919c","01ad92a8","s_DigimonStatus_New\Digimon_Status_01ad92a8","DATA","string","DigimonStatus_New\Digimon_Status_help_btn.tga"
"FUN_01119160","01119160","011191d8","01bb9b2c","DAT_01bb9b2c","READ","undefined8","0x3f8000003f800000"
"FUN_01119160","01119160","011191e2","01bfe468","DAT_01bfe468","READ","undefined4","0x0"
"FUN_01119160","01119160","011191e7","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119160","01119160","011191f3","01bb9b34","DAT_01bb9b34","READ","undefined4","0x3f800000"
"FUN_01119160","01119160","01119221","01ad931c","s_DIGIMONTRANSCENDHELP_EXPLAIN_TAB_01ad931c","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_TAB_SYSTEM"
"FUN_01119160","01119160","0111927c","01bee890","DAT_01bee890","READ","undefined4","0x0"
"FUN_01119160","01119160","0111928b","01bee88c","DAT_01bee88c","READ","undefined4","0x0"
"FUN_01119160","01119160","011192e7","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119160","01119160","01119301","01ad92f4","s_DIGIMONTRANSCENDHELP_EXPLAIN_TAB_01ad92f4","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_TAB_TERMS"
"FUN_01119160","01119160","01119335","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
"FUN_01119160","01119160","0111934f","01ad936c","s_DIGIMONTRANSCENDHELP_EXPLAIN_TAB_01ad936c","DATA","string","DIGIMONTRANSCENDHELP_EXPLAIN_TAB_PROGRESS"
"FUN_01119160","01119160","01119386","01bfb258","DAT_01bfb258","READ","undefined4","0x0"
